SalePrice,1st Flr SF,2nd Flr SF,Total Bsmt SF,Garage Area,Wood Deck SF,Open Porch SF,Lot Area,Year Built,Yr Sold
145000,1100,0,1100.0,462.0,0,0,13015,1996,2006
187000,795,704,781.0,473.0,413,91,12438,1995,2006
193000,1425,0,1425.0,591.0,0,130,8685,1998,2006
156000,990,0,990.0,576.0,224,0,13568,1995,2006
235000,1525,0,1525.0,541.0,219,36,9100,2000,2006
217000,1494,0,1479.0,576.0,168,27,9236,1997,2006
214000,1588,0,1588.0,472.0,158,29,10264,1999,2006
196000,856,893,842.0,515.0,140,85,9272,1999,2006
217000,951,828,951.0,586.0,208,107,13426,1999,2006
200000,920,941,916.0,492.0,146,91,13450,2002,2006
192500,936,840,936.0,474.0,144,96,14006,2002,2006
205000,1541,0,1541.0,843.0,468,81,13704,2001,2006
132500,954,0,911.0,576.0,0,0,10780,1976,2006
157500,686,702,675.0,317.0,406,36,8340,1977,2006
174000,1282,0,995.0,672.0,386,0,10385,1978,2006
128500,971,0,971.0,300.0,0,0,9920,1969,2006
128500,864,0,864.0,288.0,0,0,9560,1972,2006
119900,864,0,864.0,297.0,0,0,7200,1972,2006
255000,1091,898,1065.0,586.0,199,60,11367,2002,2006
222000,878,884,826.0,591.0,320,54,9930,2002,2006
214000,840,915,840.0,530.0,176,73,9468,1999,2006
220000,1358,0,1348.0,418.0,68,166,11088,2002,2006
275000,1787,0,1753.0,748.0,198,150,14781,2001,2006
197000,872,1037,872.0,529.0,0,108,8726,2002,2006
230000,1654,0,1654.0,900.0,0,136,8125,2002,2006
268500,1090,1124,1090.0,646.0,197,80,10566,1999,2006
210900,1065,984,1065.0,467.0,120,48,21533,1996,2006
227000,1070,869,1054.0,555.0,128,84,11250,1998,2006
237000,950,1045,930.0,610.0,275,170,11250,1995,2006
274300,1108,989,1108.0,583.0,253,170,9750,1998,2006
216837,1836,0,1860.0,484.0,120,33,9100,2004,2006
207000,1390,0,1390.0,545.0,0,68,8810,2003,2006
195000,847,1101,847.0,434.0,100,48,12393,2004,2006
200000,1700,0,1682.0,544.0,192,23,9135,2003,2006
195800,784,827,784.0,572.0,144,36,8400,2005,2006
196500,860,860,860.0,565.0,0,70,11645,2004,2006
98000,760,676,676.0,528.0,147,0,8777,1910,2006
149900,1466,0,1466.0,528.0,0,140,17755,1959,2006
102000,1220,0,836.0,396.0,0,0,8877,1951,2006
196500,806,918,796.0,616.0,168,57,7162,2003,2006
117250,914,0,914.0,0.0,32,0,8050,2002,2006
229000,1164,1150,1150.0,502.0,0,274,11060,2003,2006
97900,624,312,624.0,265.0,0,0,6956,1948,2006
104900,949,272,784.0,392.0,0,0,9738,1924,2006
115000,864,0,864.0,572.0,0,0,8172,1955,2006
116000,686,564,686.0,280.0,207,0,8248,1918,2006
118500,954,795,795.0,440.0,0,188,6204,1912,2006
35000,498,0,498.0,216.0,0,0,8088,1922,2006
121000,1055,218,616.0,275.0,212,0,11388,1910,2006
140000,1192,403,940.0,240.0,0,0,8400,1940,2006
137000,1058,493,1058.0,240.0,0,0,10890,1938,2006
160000,743,736,624.0,312.0,530,0,7000,1926,2006
138887,892,892,747.0,180.0,203,40,13132,1914,2006
149000,755,755,755.0,216.0,0,0,4899,1920,2006
102000,1008,0,1008.0,0.0,0,0,6000,1926,2006
200100,901,901,793.0,216.0,0,0,7588,1920,2006
131000,992,473,992.0,240.0,0,126,10164,1939,2006
112000,824,464,824.0,240.0,0,0,6191,1941,2006
195000,940,610,817.0,318.0,0,0,21780,1920,2006
230000,792,725,792.0,400.0,0,0,11435,1929,2006
194000,1125,592,901.0,410.0,0,0,12400,1940,2006
137500,1180,0,700.0,252.0,0,0,11600,1922,2006
250000,1020,1037,1017.0,180.0,0,0,11500,1936,2006
218000,1122,549,1022.0,451.0,0,0,8170,1929,2006
239000,1170,1175,952.0,360.0,0,0,16560,1932,2006
199500,959,650,637.0,579.0,0,0,12320,1932,2006
210000,1104,697,697.0,365.0,0,90,14210,1930,2006
217500,1647,0,1430.0,621.0,0,0,12984,1977,2006
257000,1278,1037,1168.0,342.0,0,0,15600,1950,2006
223000,1844,0,1844.0,540.0,0,73,16381,1969,2006
145400,861,424,861.0,506.0,96,0,7000,1926,2006
72000,672,0,432.0,0.0,0,0,8534,1925,2006
85000,641,0,641.0,272.0,184,0,7030,1925,2006
139000,967,671,967.0,384.0,0,21,9060,1957,2006
108000,897,439,637.0,570.0,0,47,11040,1920,2006
78000,576,360,216.0,0.0,0,0,8520,1916,2006
242500,1625,0,1625.0,576.0,136,28,23580,1979,2006
209000,1491,0,1491.0,490.0,120,100,9116,2001,2006
148000,1210,0,1128.0,528.0,0,0,11080,1975,2006
335000,1238,1281,1210.0,628.0,320,27,26178,1989,2006
228000,1707,0,1686.0,511.0,574,64,16669,1981,2006
176000,1137,0,1112.0,551.0,125,0,13811,1987,2006
180000,1339,0,1309.0,484.0,0,58,8049,1990,2006
250000,1298,1216,1216.0,693.0,0,0,11170,1990,2006
202000,1403,0,1381.0,470.0,0,173,8098,2000,2006
312500,1800,0,1800.0,765.0,270,78,14331,2002,2006
81500,1600,0,0.0,270.0,0,0,31250,1951,2006
126500,874,0,864.0,288.0,0,120,10172,1968,2006
140000,1360,0,1104.0,336.0,160,0,13384,1969,2006
160000,1126,0,1126.0,484.0,295,41,17400,1977,2006
142500,1003,0,1003.0,588.0,120,0,7937,1984,2006
131000,902,0,864.0,484.0,164,0,8885,1983,2006
132000,970,0,912.0,0.0,80,32,10441,1992,2006
170000,1389,0,1389.0,418.0,240,38,10010,1974,2006
188000,996,1004,996.0,650.0,190,48,9627,1993,2006
